id,name,sido,sgg,sido_sgg
NAI1658501,수원터미널,경기도,수원,경기도 수원
NAI1662201,수원역,경기도,수원,경기도 수원
NAI1665001,고색동,경기도,수원,경기도 수원
NAI1669001,망포역,경기도,수원,경기도 수원
NAI1682701,동천역(용인),경기도,용인,경기도 용인
NAI1694901,신갈영덕,경기도,용인,경기도 용인
NAI1253201,갈운리,경기도,양평,경기도 양평
NAI1254601,양평시장,경기도,양평,경기도 양평
NAI1255901,양평,경기도,양평,경기도 양평
NAI1257301,대석리,경기도,가평,경기도 가평
NAI1261901,부대앞,경기도,평택,경기도 평택
NAI1263101,여주,경기도,여주,경기도 여주
NAI1264701,능서,경기도,여주,경기도 여주
NAI1265201,여주대,경기도,여주,경기도 여주
NAI1266201,여주태평리,경기도,여주,경기도 여주
NAI1266301,태평리,경기도,여주,경기도 여주
NAI0654604,강남터미널,서울,서울,서울 서울
NAI0659901,삼호아파트,서울,서울,서울 서울
NAI0661701,진흥아파트,서울,서울,서울 서울
NAI0666901,서울고교,서울,서울,서울 서울
NAI0671801,서울남부,서울,서울,서울 서울
NAI0700501,남성초등학교,서울,서울,서울 서울
NAI0702501,사당역,서울,서울,서울 서울
NAI0750501,김포공항,서울,서울,서울 서울
NAI0750601,강서면허시험장,서울,서울,서울 서울
NAI0762201,공항동,서울,서울,서울 서울
NAI1009601,김포,경기도,김포,경기도 김포
NAI0510001,자양동,서울,서울,서울 서울
NAI0511601,동서울,서울,서울,서울 서울
NAI0550201,잠실역,서울,서울,서울 서울
NAI0550401,잠실롯데월드호텔,서울,서울,서울 서울
NAI0550402,잠실장미아파트,서울,서울,서울 서울
NAI0554201,방이동,서울,서울,서울 서울
NAI0555501,잠실새내역,서울,서울,서울 서울
NAI0566102,오금동,서울,서울,서울 서울
NAI0569901,가락시장,서울,서울,서울 서울
NAI0570002,가락동,서울,서울,서울 서울
NAI0581601,장지역,서울,서울,서울 서울
NAI0637102,세곡동,서울,서울,서울 서울
NAI0650401,신반포,서울,서울,서울 서울
NAI0654402,반포자이아파트,서울,서울,서울 서울
NAI0654501,서울고속버스터미널(경부),서울,서울,서울 서울
NAI0654601,센트럴,서울,서울,서울 서울
NAI3240301,고덕,충청남도,당진,충청남도 당진
NAI3240401,마교,충청남도,예산,충청남도 예산
NAI3241101,삽교,충청남도,예산,충청남도 예산
NAI3242101,신례원,충청남도,예산,충청남도 예산
NAI3242801,예산,충청남도,예산,충청남도 예산
NAI3245001,대흥,충청남도,천안,충청남도 천안
NAI3245301,신양,충청남도,예산,충청남도 예산
NAI3251101,인풍,충청남도,공주,충청남도 공주
NAI3251201,광정,충청남도,공주,충청남도 공주
NAI3251301,석송,충청남도,공주,충청남도 공주
NAI3251401,모란(공주),충청남도,공주,충청남도 공주
NAI3252001,사곡,충청남도,공주,충청남도 공주
NAI3252301,사곡(공주시),충청남도,공주,충청남도 공주
NAI3252502,대룡,충청남도,공주,충청남도 공주
NAI3253801,공주(산성),충청남도,공주,충청남도 공주
NAI3258501,공주,충청남도,공주,충청남도 공주
NAI3261801,하마루,충청남도,공주,충청남도 공주
NAI3270501,진산,전라북도,완주,전라북도 완주
NAI3271801,새말,충청남도,금산,충청남도 금산
NAI3273501,금산,충청남도,금산,충청남도 금산
NAI3280101,계룡(신도안),충청남도,계룡,충청남도 계룡
NAI3280102,남선,충청남도,계룡,충청남도 계룡
NAI3281401,양정,충청남도,계룡,충청남도 계룡
NAI3281402,엄사면,충청남도,계룡,충청남도 계룡
NAI4462901,무거동,울산,울산,울산 울산
NAI4463201,울산신복,울산,울산,울산 울산
NAI4464801,옥동(울산),울산,울산,울산 울산
NAI4465701,공업탑,울산,울산,울산 울산
NAI4466001,울산대공원,울산,울산,울산 울산
NAI4466701,울산공업탑,울산,울산,울산 울산
NAI4471901,울산고속,울산,울산,울산 울산
NAI4472001,울산,울산,울산,울산 울산
NAI4490103,덕현(울주군),울산,울산,울산 울산
NAI4490202,석남사,울산,울산,울산 울산
NAI3293601,강경,충청남도,논산,충청남도 논산
NAI3295401,논산,충청남도,논산,충청남도 논산
NAI3299201,건양대,충청남도,논산,충청남도 논산
NAI3302001,은진,충청남도,논산,충청남도 논산
NAI3310501,외산,충청남도,부여,충청남도 부여
NAI3311101,은산(부여),충청남도,부여,충청남도 부여
NAI3312301,규암,충청남도,부여,충청남도 부여
NAI3312401,규암,충청남도,부여,충청남도 부여
NAI3315201,부여,충청남도,부여,충청남도 부여
NAI3319501,내산,충청남도,부여,충청남도 부여
NAI3321901,임천,충청남도,부여,충청남도 부여
NAI3331501,운곡,충청남도,청양,충청남도 청양
NAI3332601,청양,충청남도,청양,충청남도 청양
NAI3334401,대치,충청남도,청양,충청남도 청양
NAI3334601,정산,충청남도,청양,충청남도 청양
NAI3335101,정산,충청남도,청양,충청남도 청양
NAI3335801,지곡,충청남도,서산,충청남도 서산
NAI3335901,목면,충청남도,청양,충청남도 청양
NAI3341401,주포,충청남도,보령,충청남도 보령
NAI3341501,주교,충청남도,보령,충청남도 보령
NAI3341801,청소,충청남도,보령,충청남도 보령
NAI3342101,옥계,충청남도,홍성,충청남도 홍성
NAI3342401,청라,충청남도,보령,충청남도 보령
NAI4602901,원자력병원,부산,부산,부산 부산
NAI4603301,좌천,부산,부산,부산 부산
NAI4603802,임랑삼거리,부산,부산,부산 부산
NAI4607401,기장중,부산,부산,부산 부산
NAI4607501,청강리,부산,부산,부산 부산
NAI4620401,부산동부,부산,부산,부산 부산
NAI4620402,노포,부산,부산,부산 부산
NAI4696901,부산서부(사상),부산,부산,부산 부산
NAI3352201,웅천(보령),충청남도,보령,충청남도 보령
NAI3361101,종천,충청남도,서천,충청남도 서천
NAI3363001,화양,충청남도,서천,충청남도 서천
NAI3364501,서천,충청남도,서천,충청남도 서천
NAI3365401,계동,충청남도,서천,충청남도 서천
NAI3367401,장항,충청남도,서천,충청남도 서천
NAI3403801,북대전IC,대전,대전,대전 대전
NAI3405501,대전도룡,대전,대전,대전 대전
NAI3413401,충남대,대전,대전,대전 대전
NAI3417501,유성,대전,대전,대전 대전
NAI3455101,대전복합,대전,대전,대전 대전
NAI3463801,인동,대전,대전,대전 대전
NAI3464301,신흥동,대전,대전,대전 대전
NAI3520501,대전청사,대전,대전,대전 대전
NAI3533501,도마동,대전,대전,대전 대전
NAI3607801,영주,경상북도,영주,경상북도 영주
NAI3621401,춘양,경상북도,봉화,경상북도 봉화
NAI4809501,부산해운대,부산,부산,부산 부산
NAI5000601,봉산,경상남도,합천,경상남도 합천
NAI5001801,지곡(함양군),경상남도,함양,경상남도 함양
NAI5002201,수동(함양),경상남도,함양,경상남도 함양
NAI3626601,현동,경상북도,청송,경상북도 청송
NAI3626801,소천,경상북도,봉화,경상북도 봉화
NAI3627102,대현,경상북도,봉화,경상북도 봉화
NAI3630101,삼근,경상북도,울진,경상북도 울진
NAI3630502,근남,경상북도,울진,경상북도 울진
NAI3630701,덕구온천,경상북도,울진,경상북도 울진
NAI3631601,죽변,경상북도,울진,경상북도 울진
NAI3632601,울진,경상북도,울진,경상북도 울진
NAI3635201,사동,경상북도,경산,경상북도 경산
NAI3636601,평해,경상북도,울진,경상북도 울진
NAI3636604,시내,경상북도,문경,경상북도 문경
NAI3636901,후포,경상북도,울진,경상북도 울진
NAI3637001,삼율(후포),경상북도,울진,경상북도 울진
NAI3641101,영해,경상북도,영덕,경상북도 영덕
NAI3643101,영덕,경상북도,영덕,경상북도 영덕
NAI3645901,강구,경상북도,영덕,경상북도 영덕
NAI5002706,병곡(함양),경상남도,함양,경상남도 함양
NAI5003901,함양,경상남도,함양,경상남도 함양
NAI5005507,마천초등학교,경상남도,함양,경상남도 함양
NAI5012001,가조,경상남도,거창,경상남도 거창
NAI5020001,해인사,경상남도,합천,경상남도 합천
NAI5020101,가야,경상남도,함안,경상남도 함안
NAI5020601,야로,경상남도,합천,경상남도 합천
NAI5020802,묘산,경상남도,합천,경상남도 합천
NAI5021001,권빈,경상남도,합천,경상남도 합천
NAI5021504,용주,경상남도,합천,경상남도 합천
NAI5021602,대병,경상남도,합천,경상남도 합천
NAI5021801,쌍백,경상남도,합천,경상남도 합천
NAI5022201,삼가,경상남도,합천,경상남도 합천
NAI5022502,장대,경상남도,진주,경상남도 진주
NAI5023301,합천,경상남도,합천,경상남도 합천
NAI3651301,가곡,경상북도,상주,경상북도 상주
NAI3652601,수비,경상북도,영양,경상북도 영양
NAI3653301,영양,경상북도,청송,경상북도 청송
NAI3656001,석보,경상북도,영양,경상북도 영양
NAI3661401,옹천,경상북도,영천,경상북도 영천
NAI3662101,풍산,경상북도,안동,경상북도 안동
NAI3662601,안기,경상북도,안동,경상북도 안동
NAI3662801,안기동,경상북도,안동,경상북도 안동
NAI3663601,안동,경상북도,안동,경상북도 안동
NAI3664602,태화오거리,경상북도,안동,경상북도 안동
NAI3668701,신안,경상북도,안동,경상북도 안동
NAI3669901,안동(운흥),경상북도,안동,경상북도 안동
NAI5025302,적교,경상남도,합천,경상남도 합천
NAI5030101,이방,경상남도,창녕,경상남도 창녕
NAI5030201,이방,경상남도,창녕,경상남도 창녕
NAI5031401,고암,경상남도,창녕,경상남도 창녕
NAI5032301,창녕,경상남도,창녕,경상남도 창녕
NAI5034102,계성,경상남도,창녕,경상남도 창녕
NAI5036501,부곡,경상남도,창녕,경상남도 창녕
NAI5040001,구기,경상남도,밀양,경상남도 밀양
NAI5040201,화산,경상남도,함양,경상남도 함양
NAI5040501,동산(밀양시),경상남도,밀양,경상남도 밀양
NAI5040502,단장,경상남도,밀양,경상남도 밀양
NAI5040504,마흘,경상남도,통영,경상남도 통영
NAI5040802,무안(무안면),경상남도,밀양,경상남도 밀양
NAI5041501,얼음골,경상남도,밀양,경상남도 밀양
NAI5041801,표충사,경상남도,밀양,경상남도 밀양
NAI5042301,밀양,경상남도,밀양,경상남도 밀양
NAI5045901,수산,경상남도,밀양,경상남도 밀양
NAI5046704,거족,경상남도,김해,경상남도 김해
NAI3675601,일직,경상북도,안동,경상북도 안동
NAI3675901,경북도청,경상북도,안동,경상북도 안동
NAI3681101,감천,경상북도,예천,경상북도 예천
NAI3682601,예천,경상북도,예천,경상북도 예천
NAI3685401,지보,경상북도,청송,경상북도 청송
NAI3685801,용궁,경상북도,예천,경상북도 예천
NAI3685802,용궁역,경상북도,예천,경상북도 예천
NAI3691701,문경,경상북도,문경,경상북도 문경
NAI3694202,영순,경상북도,문경,경상북도 문경
NAI3695101,영천,경상북도,영천,경상북도 영천
NAI3695102,점촌,경상북도,문경,경상북도 문경
NAI3696101,흥덕,경상북도,문경,경상북도 문경
NAI3699601,가은,경상북도,문경,경상북도 문경
NAI3700001,농암,경상북도,문경,경상북도 문경
NAI3710101,옥양동,경상북도,상주,경상북도 상주
NAI3711801,함창,경상북도,문경,경상북도 문경
NAI3713901,화령,경상북도,상주,경상북도 상주
NAI3715101,낙서,경상북도,상주,경상북도 상주
NAI3718101,상주시외,경상북도,상주,경상북도 상주
NAI3718201,상주,경상북도,상주,경상북도 상주
NAI5062901,양산,경상남도,양산,경상남도 양산
